,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
4423,60692077716.13037,61308721006.9979,104734548669.45988,244267529416.51578,342194184070.5924,428966675596.3373,517285921025.7682,589394941939.4806,643306444249.2703,755092532134.1439,620082332003.7251,565657608650.3098,329455653845.0594,4028398419889.8467,4422754587382.419,61991535568246.695,64601558020728.67,36297490553065.56,16831446076736.748,6161132492608.192,0.0
6921,545315651.193993,660590255.6108507,1465076978.3952656,4116279546.9080634,5987323925.324349,7376615630.128535,8432970115.497692,9254884118.332726,9682058381.569063,10702617414.200104,8097317916.250078,4479700911.14094,2357320965.3408895,4780935680.134558,4097328707.748018,103896900424.40494,150458291385.82153,103029715950.01674,52592595338.03514,20551339188.4028,0.0
6385,768219889.0020282,1737299254.432853,15638544483.984085,66193472192.975075,121845085843.67987,170876338896.47385,220779975244.29382,268426227657.1544,310044137236.5136,382711267524.92444,319285523514.7645,194032646051.54648,112745451112.02673,289731855940.5029,274058147971.1154,12432279821055.303,15566216718493.816,9411456582046.209,4493083474418.476,1674037282755.2751,0.0
1257,2676929.635327112,77157976.1661928,1015134418.1016755,3996366504.5333986,6974857293.760399,9153351741.79875,10945486970.204933,12311762679.402302,13149146031.481997,14971472183.924538,11331319429.30516,5808215170.529519,3147748945.142666,671978557.9972239,289487184.93293923,5470414838.993428,10569927955.449747,8219461939.321672,4429517435.07499,1790503424.0000281,0.0
14387,881579.1203509585,17566470.668854218,202616125.01534674,782121889.3948729,1347802679.1089754,1757390544.6509626,2076940053.086405,2309291705.5766177,2460976652.508699,2774568839.0975795,2079140104.3544436,1060988790.7294267,571170050.9591242,120402040.63695405,51617466.628247716,924860954.3083842,1782467159.4610543,1385291796.7243981,746360014.2908286,301658423.9486293,0.0
4210,8692135787.497889,6224033547.895649,4783199471.110369,5833270907.8848295,5847499565.956544,6047171114.627137,6205641723.4553995,6711434954.813058,6706429925.129299,6814554270.157995,5496299111.274453,11904735392.786623,6813858871.144949,160393993493.67465,184591948359.0926,1066546687095.3406,835452042810.8695,404478908862.48535,175834502834.0259,61824306611.900764,0.0
8292,2635095050.798803,3585655667.049987,9344393312.066355,27376398282.667015,39249949314.02454,48365427164.02388,55558016442.27365,61290562391.81398,65772399996.79016,73034729376.83977,56684776203.96943,33400183280.233494,18166473584.37219,50128113504.09505,43005103067.78587,1696885168134.7512,2268693301293.3633,1449835895352.4968,714321849496.717,272414109205.8068,0.0
12471,2378579696.270503,2442002153.2463183,3322916333.363484,6831020669.406955,8371794913.737954,9488032365.336256,10241461947.7527,10839065290.859413,11000659889.663849,11451225367.40202,8411948789.895588,4683845121.537588,2445116715.170134,7417601029.8533325,6397859595.104273,150031526348.60254,232914156810.05826,164569584363.13174,84995948967.34659,33454401837.938625,0.0
12422,140703041.81895614,256421815.85173512,976599405.4633216,3164916083.9769273,4702794850.489104,5821736602.701846,6698127466.006328,7361894835.894711,7720963063.364871,8505795037.098987,6425118563.973372,3377833495.882137,1798245082.0839448,992081297.70042,680926612.8909183,21499089479.13165,40958296723.31645,31742745883.471737,17080864042.70257,6899223472.68559,0.0
10460,1788249035.2359893,1964891661.0443995,3415709680.6649427,8133656891.453921,10243207566.976093,11806912517.241955,12975514682.513474,13873869142.36237,14135147793.009527,14878680552.848286,11073924014.418259,5995171070.632289,3178495351.595093,5110732505.83507,4175514846.744545,108801869878.43047,193407414519.4252,145769223844.868,77446468743.40378,31033899474.139225,0.0
11321,749159575.3000332,879817916.8697034,1850705310.2275429,4768314393.185447,6257014982.590041,7383630294.530113,8166764475.940198,8748516910.04024,9009952999.011444,9522131981.59606,7048822100.151889,3773129306.460151,1995329492.7718768,2961291909.024336,2474805092.725256,59263120038.07827,96125228987.2636,69659131671.81436,36438658658.69683,14468381488.548643,0.0
11566,2105056746.5182698,2401979772.920242,4753341146.130927,12368815634.070393,16132485521.614838,18988215845.92707,21292986460.779903,23074726613.704727,23827877390.566383,25747051798.001884,19563733140.342686,11032856366.320398,5846260648.290267,12857476722.342468,10743475665.405592,310521196991.0044,539472778463.3189,403221026285.3055,213822104084.2833,85613839181.68578,0.0
13026,979525498.0386641,1034298293.6729715,1593572953.6149135,3619137529.544723,4705531319.13991,5505336687.388234,6108065974.097566,6542962946.882436,6694842916.441066,7148760727.271462,5284444432.078618,2783550775.903438,1477532223.7066846,2074146632.3161817,1689147347.6396677,41176808001.72144,71869280240.7311,53834322236.81254,28532089757.83071,11419189456.29989,0.0
7592,14626677854.838575,15040849583.481161,21665011417.08393,45317403408.56697,55493728541.225624,65004775272.77923,75450820897.29239,83012279538.66367,86555613996.41737,96415900452.08907,76139608488.32846,51916678882.93223,29069992758.14147,192441924408.07632,180717331508.10376,4746962241102.861,5677420258556.63,3427549610850.7773,1643256026405.6865,615177391102.5161,0.0
12273,8779397317.344578,6354331892.882261,5103071412.151733,6493613187.451641,6691010855.452982,7060140435.975693,7470119434.32032,8240544590.722083,8486964339.694402,8893465886.812397,7424651922.372687,16980908149.96623,9756266891.92743,237495090908.3945,279907432933.1089,1714709576870.9084,1357642211034.421,663091372037.0082,289987872116.87616,102420062545.86664,0.0
9775,558990843.664358,995288171.843934,4181164105.023003,14016749105.095747,21508673403.63575,27322188351.376392,32764044494.62007,37257883185.94945,39848091145.9915,45403827506.441925,35715798628.02339,20360800506.848686,11153461276.116795,20878364502.984776,17394609374.298107,640374260499.2235,1011421610403.1104,707687106989.7009,363066206918.30664,142089318876.916,0.0
6679,23701862408.08362,27215998377.027317,58098353468.518394,154118673104.0864,221613265006.93356,277140562001.36304,334499585328.0959,385817130329.928,416761702584.61835,486097668215.72186,393778035693.7832,285551042874.2237,165105488166.22958,1210025935333.8289,1270197562694.44,27410632874156.984,31233187658129.35,18710721569814.43,8979446412540.62,3367311090349.848,0.0
13894,22689359.7314381,47305726.802375264,238431120.46445298,778518053.3424003,1219716183.1935284,1511357961.4780002,1707948244.2029762,1854978388.7698996,1950732239.2878373,2100807285.7241938,1541699766.3650901,781167007.6117073,416456825.28145987,103381708.37933032,51357486.552055545,988162382.64072,1871509439.4639692,1448524017.0581734,779043980.2662772,314590610.4788781,0.0
9717,9166529543.167534,9284967462.316538,13681057853.164598,27959799962.206646,33914397416.2584,39308901872.58221,43337449744.13544,46928613915.264244,49772251691.11564,50968089767.57645,41132125040.29187,66491607980.30516,37703786320.871376,793613255212.51,894051965291.652,6947633755508.656,5441600332154.104,2688816214102.4097,1195796830920.3074,428865008876.60986,0.0
4690,2775233033.384857,3645484896.7873316,9394461367.704626,26727817934.929676,40289957966.29112,49482650914.75107,58384010289.674225,65579929527.04051,68586667512.094925,74835655557.65886,57879566059.71487,36541275519.797195,19570741183.200054,96141659334.55338,98407817830.96616,2145084612533.81,1997926641022.4463,1067482206720.1162,489701440643.9438,178913008539.57172,0.0
8093,2971533112.6991067,4751029216.965689,14234101204.433056,44228657644.355705,59509629419.579796,73272333952.2569,87368643952.44737,98582270410.43988,108981747786.62225,129154438355.15411,108405307531.78632,81927341076.67906,47908920533.63965,330569259632.4326,329121079964.68744,12976535736134.84,12224602281123.879,6186319891483.698,2709314765071.481,952034285288.7303,0.0
6442,3270454347.449447,5370172709.080123,25361681934.597656,93764257184.06488,154312547044.46368,200435559080.54846,246831906361.11856,280018791127.5096,305464148863.1358,356730212930.5402,283856371179.19543,174518602599.13147,98018489088.68253,392455069915.9371,466584255676.3235,12283281727911.209,14133349401571.965,8734563201116.416,4288382850820.981,1636656252826.8103,0.0
10906,460170973.7657513,652713557.7578056,2002962314.1077995,6455824090.0531025,9715007256.93139,12184610112.162842,14240236117.603209,15870917316.596218,16761955314.437578,18765801062.73844,14369701381.562002,7644223730.720928,4080322248.011323,2929801720.0823927,2173265609.515543,62208328942.699814,114900982679.38573,87979762567.11526,47072521530.35213,18944260296.213383,0.0
8349,9374219032.917902,10783995944.891155,19635839233.477283,44572468151.437355,56558650061.417725,64067841790.54474,73117373607.30252,81416170157.71935,87445617926.23354,93486604432.72417,77476481368.85231,98540791895.24715,57277896292.26305,1122640208028.7864,1421031239891.3645,10890487678370.715,7752433151670.651,3512895530301.207,1488994720936.4297,515709454099.1176,0.0
933,12134107105.0516,8925103075.966526,9522151168.770721,17217318780.82714,21647195463.01738,25910160053.89677,29476069743.694405,33630905437.00043,36162598366.352715,40247673958.02901,33204944017.00947,53627433269.839615,29779846749.913963,629811506246.2227,736645918833.0449,4049571345957.416,3860655588518.1855,2218379807570.6226,1058708698588.1202,397648625105.01263,0.0
11396,76998611.1477282,252110504.46242815,2513894185.516578,10314992571.860447,18314022784.316826,24529229945.799286,30081789207.453552,34598565607.678345,37338524140.97226,43451285119.64282,33592226513.17187,17521765590.27393,9633290823.316126,3006847842.216882,1695704912.558663,61319219918.73449,119036060746.11423,92656276892.33534,49951638086.24158,20194796182.158623,0.0
12142,17129291.564447254,49675192.76652697,276679378.4697947,936110371.8930386,1455312845.574682,1799376371.5626676,2031436479.4072304,2205024049.854002,2319873865.7144055,2497649122.072078,1834450612.3069124,930395091.8103236,494099439.4162119,113222485.39795765,52851349.64908388,1006066632.49692,1921181289.0037937,1489868951.6945443,801953572.2601404,323977665.334096,0.0
7951,15081228045.292349,15161723060.729246,24266207244.192364,52423172444.093185,70446627269.70306,85970752134.47862,101007726257.6749,112917117219.86829,120370974650.1856,135338083482.64581,107595657412.72935,90749648214.82658,51304130840.891495,629600771916.6887,748091272389.2687,7323576987858.499,7230921921749.229,4182827276966.925,2001081690867.3044,752245619342.8469,0.0
8299,5754226905.003756,5894021665.71228,10891845461.30524,27896774574.225433,38837201051.25706,47710851492.59842,55621287664.840096,61997714992.02919,65381694617.57484,73064559245.7471,56687086953.23493,33008878890.015945,18057586343.409138,52281463572.6784,44988076391.19763,1341064574990.088,1936397120481.568,1302626980165.7476,657727419653.3612,254986607694.5421,0.0
5975,37868345186.29064,34291859758.820385,53658943963.81078,127365069547.91957,175958386435.01236,216730409587.32416,257258130374.6218,295648193043.97876,321730603653.792,372473658655.8362,305141217979.3648,293187563817.98016,178750285201.52664,2394217025340.6177,2755558143004.826,27593398722947.906,27915504617791.633,16252367874630.385,7762995036908.962,2911061226583.038,0.0
14091,722255.900800818,17269310.611306448,226516348.61032277,889521659.6494448,1556873056.6358044,2049644706.3568408,2446751195.5004435,2736231215.189319,2918471793.206602,3320479589.140388,2499122061.3396316,1275968339.0321343,690277993.3363353,131543311.91640599,50141034.949077554,475198674.5366751,910207858.9268816,706530901.140658,380495988.3445712,153760123.4797857,0.0
8171,21982568119.777325,19241669327.47448,22880138400.08249,42033736497.30933,50149617464.93691,57515013044.52453,62972265902.7699,67655576665.64821,68776416200.49355,72726519011.08199,55431555522.21327,49462371346.064896,27367352494.606094,364388424100.15454,402079009246.73706,3725190766194.0596,3968198913123.008,2384517334119.101,1156649680170.473,438602985020.4401,0.0
14776,442559.7590675393,10094624.645354047,112368954.99120022,432933304.6606718,743644353.4860277,962345786.2663225,1126643315.9639347,1246380405.9504802,1330446692.5022743,1489426279.8555236,1107588527.802919,562012486.063811,301896541.425061,61339144.36095212,25350359.325888157,370089275.3784791,711059289.6419089,552253319.894364,297462628.3996433,120212691.22231178,0.0
10361,1271930223.155627,1664962310.0454862,3905350463.5344357,10667561260.083551,14283761778.904995,17041179251.77011,19340150312.275585,21119617703.5681,21802710178.437073,23733583304.03429,18121660982.468937,10240435834.608019,5489812352.776364,12508263077.651413,10471487211.234295,320739576896.28906,545377336264.7689,401453077255.0715,211296239847.7914,84172756735.25674,0.0
5896,4127172702.197633,6345307982.598981,34380771735.35278,132549183608.63066,224366548073.4909,299351184564.5903,377770454680.4429,442021651516.9815,494250310445.3029,592613000938.3021,486415509591.7682,371119151007.93115,218165647082.66223,1834967553354.776,1970614961070.0022,36153127440214.59,32729866781642.84,17710193393430.02,8230339118539.626,3037535167675.138,0.0
6736,3398072598.9932413,3658925124.6431847,5773214258.679291,12789170062.483234,15477076256.415092,17632486276.347057,19368706082.29081,20572440561.309235,20847730165.735325,22035832327.102642,16615209061.526512,10269458566.684473,5493171466.155627,28124470302.175728,25381256528.432587,634066035395.3175,887021672771.4375,588416795274.1971,294974946591.56213,113795467267.0006,0.0
7057,4029857996.2738085,4713838979.496396,14414940741.300915,44892885864.36701,72100299468.27336,96427291549.61015,118735975551.66315,137221796411.60199,153430211212.17276,181996567770.2388,146938268887.2542,94680952140.91356,53158487568.72025,239859774725.75854,230685215232.91937,5078431867636.806,7337106446378.583,5079369475804.844,2611801638232.7026,1026016405875.5244,0.0
5941,5789451120.146383,5539803988.350738,21837751004.454937,90859000471.48444,170053520651.64105,244394869952.65997,321229938060.56854,391542384855.3865,454134504109.62823,579248750315.8065,492668656702.9495,331014055837.8987,198156439108.73575,875787885180.421,900568832188.8308,27117637762079.03,33684041413201.637,20419494280432.73,9760570206882.586,3638812699715.6826,0.0
14752,1631843.2792583092,26163158.71309735,227169887.7130376,840419005.9205556,1381007467.6454325,1752698743.0258672,2022011277.7572079,2222780644.027279,2366890341.6392527,2615029485.2066665,1947088367.6875384,998026937.9601865,528467120.62782544,121677325.63340807,56344649.31028337,1248080200.0079954,2408313974.8895607,1872133876.1328237,1008743626.2045847,407722107.30367476,0.0
12455,316132503.8563764,421264908.1052078,968004723.3920896,2676004365.297791,3640692147.1738396,4328804399.016179,4810496339.957702,5175959976.790518,5341829515.2081,5676747347.241151,4200432783.4354753,2167578849.092537,1146273996.6370552,544582583.1098887,362886676.8900848,8539688245.559226,15897722658.580887,12253337306.3838,6578061116.7580595,2653871146.3639264,0.0
