,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
2822,287417686.2152243,438600072.79737145,1382442719.0575316,4004444700.166787,5580716213.750512,6766402721.470108,7754255076.919768,8581911535.49609,8951752794.491863,9832313509.53825,7507787702.638256,4170405454.006321,2260753335.167233,4521876903.990931,3659520105.555731,98513992729.59276,183060181583.73898,141033763933.37952,75696580635.5994,30535958888.85218,0.0
2856,377260689.8610662,533266795.2581903,1662035544.786676,5147621542.344563,7899238858.544457,10104221315.374228,12144365929.896877,13954743899.468666,14911415458.138142,17102281600.27166,13330447653.657948,7033503929.281762,3921026625.8749433,1522261513.150337,932842468.2124573,25196738146.434612,47894885899.619,37100272336.925995,19959667563.072212,8061239267.983847,0.0
2734,2327651.9489674745,41089199.086778276,489819134.88245195,1894566974.9946299,3229915135.556184,4226760541.1035795,5109099115.575679,5877449882.990348,6324914228.844341,7239014804.804237,5606011002.527392,2933693917.929577,1635903528.8398225,367979252.54025173,163222261.78810138,3158672277.84682,6096141123.356176,4739276031.401557,2553735292.148839,1032217597.473911,0.0
5130,669006.2946855809,8366093.889855126,91370281.58592397,341593002.4601776,584881743.5677737,755709992.1673589,887851649.0136558,991651203.6435939,1053683645.8840792,1175994967.032681,878846421.8439211,444881705.37029105,243478708.71836275,42071081.53828695,14108690.487973861,5097523.494608424,8675691.166668462,6628808.066793422,3565258.0984082804,1444278.946026728,0.0
4140,13201351.723906502,52719423.95676094,406263976.17241883,1475562134.5882745,2371951042.769519,3027688505.1284494,3593741952.1237707,4100220477.4961333,4395248512.99585,4953532648.503581,3836282011.4139934,2028166982.503414,1125620954.7001038,272643748.1495443,128424222.78003357,2888861205.4549932,5576012269.737399,4334901569.581141,2335805793.3990664,944119383.0949733,0.0
4010,1526595.1362713862,25387639.172782827,298185177.79001766,1140347119.429904,1953641496.588821,2551162316.9205194,3056368997.846241,3480737993.538841,3732203771.627633,4239217566.1671505,3249187987.275263,1688050508.347338,936408331.9342123,185102578.22921795,72268157.67591079,792506566.5696794,1523936054.1507812,1183943006.9274716,637823775.0885353,257789499.57959294,0.0
1080,8753874384.868347,12424269858.52276,51148844412.90215,193338816669.15073,331734094510.1144,446072054851.6832,558497777825.158,666888429159.9187,734761186174.6893,875565897200.0299,698285678377.4377,392011887341.3086,227449320084.55215,390334545577.7695,361182316621.6635,17122932399516.705,22141737940923.355,13535767132692.832,6470383244339.551,2408424121100.2964,0.0
4317,9592429.871521171,52154955.91754922,331662670.2259852,1151544872.509181,1672649685.1303966,2039376855.4953942,2356457640.456295,2651298808.7848034,2809909549.5448513,3100096260.5964074,2398130824.914945,1278322730.8400846,706894031.0418704,128710274.62028354,43589830.23864572,2957221.4933176334,2102498.4890778223,1291399.4531383268,683188.7827346,288472.25474598736,0.0
980,586099633.5151738,921643609.9272213,3188348307.3654294,9904191336.409729,14118200912.818459,17356718776.48171,20281355975.628147,22761785319.205803,23957235019.507893,26780169636.42387,20749543329.275215,11344716352.67816,6214307844.763723,6977888322.330186,5373787916.421115,160519168781.33624,302273196848.3185,233624994258.3223,125565999351.11043,50688241714.33423,0.0
222,973991006.8207213,1850706875.1426663,12786591976.723795,50847976523.88187,90762143194.50923,124455883940.34358,157062837048.3012,187866306047.47186,209263923449.82175,250963622745.3515,201675196529.5208,110288938102.12251,63278192029.64374,40431399853.9527,28936082005.368145,1263249256326.0305,2203107845239.7686,1614545077365.046,845143635319.0908,334951991847.1814,0.0
640,5870158767.867354,9460922788.55533,43747104079.48745,163987632279.38754,277836801828.00995,369556117930.8509,455302897336.7562,532081106307.22437,572957212529.2424,670155031109.904,523201849798.1833,273690322824.54672,155350749287.20956,69809034719.83235,46234762681.66244,1824647631916.2776,2988336701924.6963,2119327335438.8054,1093266740536.2322,429315849700.62,0.0
527,44513396595.87475,43043039820.70944,107843268561.54468,384369071394.2977,669709247373.5593,904059297858.4575,1136457288102.5632,1361935006475.6042,1482500393259.0024,1762694097411.695,1394285587025.6067,729270212100.3536,422303026598.8644,150637370634.52414,99404424874.3074,1020566928906.6348,1314598914616.3535,870347751945.3447,439078599352.8525,170714791526.89178,0.0
2483,338789568.89864826,612715495.7046821,1817780541.8397663,5219960656.60385,6355013741.6543455,7233895155.797624,8009183917.676555,8694016349.484367,8857779189.356476,9373853619.761463,7196442484.529711,3989650452.4401813,2148164763.387597,2771608949.7442846,2139969861.53227,62988553024.70143,118835159818.2039,91890143137.6292,49398088580.479546,19943176639.951996,0.0
1819,107745887.69086096,304063682.45332575,1814294612.7949617,6363005243.90675,9842781075.647135,12434411052.63102,14735138191.634417,16796394946.331652,17983490579.437325,20300165108.25166,15782616693.47266,8394543583.759964,4647662084.769117,1474222467.0747359,822514273.337546,25863566462.978806,50020780918.237236,38903140323.62865,20965654927.63549,8474767232.164845,0.0
1394,29616507817.931564,30554223381.343906,37036745013.06273,72800929632.46533,94587053483.51263,116719296781.45683,143864307190.52444,167023474222.36172,180854781491.74814,211885645931.7527,171393532864.61743,125702271114.17178,73222609076.28943,604738168503.9197,638781422392.3191,8485888790812.94,8172829869622.531,4588091763424.03,2162972934156.7004,805390520452.7734,0.0
1961,193602817.34496534,480530168.08588207,3496514483.5086384,13192762888.209068,21968710617.234367,28865909459.35669,35248261535.55196,41090531881.835205,45012944788.12365,52317160927.98062,41603500671.79827,23065553541.997158,13074541079.220577,13704645065.762001,10536838650.575457,504887942888.3095,951226861341.929,726588865842.1888,387852531766.3591,155727580361.49704,0.0
4430,1009660.0361947673,24436982.108504355,272818161.7897914,1054521021.3852041,1728927333.3647933,2233259640.761911,2693956797.8698673,3100360900.4162774,3328645278.387094,3809601560.847107,2973731494.709466,1573975098.0407748,870131335.6513929,159375975.1344216,54622296.244933166,48236655.53106408,87643109.7511776,67516143.13080733,36316579.28653489,14683813.275925275,0.0
1018,11523745520.965008,13675755340.36138,33309093947.840794,108005940262.00742,183788923559.18356,250814912443.91656,323129862627.36255,394333950371.91504,442640110507.89124,542052295867.50903,441960472480.5479,242728968047.5477,142125684305.80884,109098302510.38072,82073474306.35014,3884712920546.583,5794038864998.7,3831075390936.1167,1900693057313.7268,725667408591.0149,0.0
1499,10698981446.834396,11992412739.64307,24560078988.161125,55152502222.68976,73689793456.36194,89732529930.13335,105956182619.08055,124565161371.63574,136142490810.02774,156540377718.11032,129507939155.31474,123233557319.874,71579619318.0533,934445936784.5635,1029527453973.4686,11651464965110.588,9228750245061.184,4446487501409.486,1937742424598.4062,683462937069.2303,0.0
3689,51774700.055268526,92170477.5358378,381280259.1945775,1255405632.6863787,1934359384.3472486,2425660839.4808407,2825987368.7209086,3156092331.565267,3332666773.368284,3698530962.8673472,2805364997.8869767,1451249271.7379522,790543478.8969271,146836331.2966,53249697.912067756,240176941.7132649,450835704.498938,348474658.81920826,187368342.9053711,75665622.88611011,0.0
1300,642699675.0701247,759692120.6306174,1304396280.5581424,3015988804.1071043,4002830446.4215617,4873953337.588708,5734366223.140426,6497523823.321597,6827263794.73168,7692462196.985648,6016436461.065294,3168387307.505795,1764237334.0311952,378728092.56918037,158344487.62363052,1316270639.510361,2416005631.1046705,1856425048.939383,995418445.3868796,401386688.1699878,0.0
146,70464958411.542,102958411366.22078,565077096669.37,2303585630610.0093,4162348177105.9067,5641831577376.05,7066849541424.313,8400748509574.1045,9202700367506.021,10891640243018.053,8606202188274.203,4567348659112.388,2632568902872.5312,1498038172044.1023,1216541152067.0898,40671255438214.164,59886377194610.71,41933030038847.73,21733465347496.32,8588191077576.595,0.0
3779,1031862253.4207813,1010426093.2792103,1268495582.30129,2891943132.6222863,4207380546.5730786,5332187423.74655,6374523115.695754,7203608209.210301,7620583651.83822,8758003825.255362,6743566370.218299,3620773916.3246775,1966689661.0215409,2436247934.293371,1975718588.725517,43192671948.28481,75907440697.32272,57228035235.04462,30414316305.23064,12190694166.519714,0.0
1305,54174011.97140879,1072142906.0898154,16931819325.497215,73621354749.54381,133154134257.7558,180932566686.3555,227665731569.8487,272370723274.8947,298124046086.6904,353428296260.7765,280393325046.8635,147678891397.10635,84932907751.25516,17254589763.955242,6792268260.708936,48394951936.1367,86678639139.62988,65330642506.960556,34687608596.51946,13889228398.411673,0.0
2830,111718850.61397065,226090559.99642402,943378407.4804366,3081853184.3953724,4486948565.041969,5547121979.301748,6496081282.740931,7350189479.6063595,7792434120.373415,8727380920.48135,6765992765.467697,3582212185.1682906,1974872074.9063585,407583181.7767698,163083486.39088827,1550021329.4778228,2940010773.545661,2276926299.6996226,1225028370.8693094,494807481.15894186,0.0
1123,228394841.60993618,412028639.950657,1949327350.9792867,6841293312.744145,10878416527.337864,13994095856.2884,16910382309.670425,19618570611.335106,21189620157.51294,24358667526.036613,19125668645.495438,10395066641.364185,5894476519.568004,5402698805.047126,4097409147.9040194,138541704633.06613,257202944456.6685,196045659069.39557,104539390164.29181,41948510300.53569,0.0
2707,68656952.7950147,166665518.23321208,927703571.4739808,3251207465.341671,5104829041.418141,6510666564.00931,7766480224.3297205,8886482016.580925,9520018370.093716,10828154202.788279,8404489982.927139,4433664417.094748,2466783398.8224425,674205074.0258963,342488387.24260044,7080589382.812991,13512294711.457151,10477135012.409998,5639151968.719465,2278076349.8270216,0.0
4346,10655239.507354598,39188486.46244925,272514021.42282337,996806473.64247,1587195370.7213576,2036805424.244862,2439554910.199078,2798468987.3493376,2995980673.938118,3410232845.1020803,2639549619.578138,1385765486.3944442,772861197.1794411,253542453.9481146,143693811.76964295,3996030108.862363,7675333465.61041,5960000312.287133,3209811042.555253,1297053122.7165675,0.0
4242,6750995962.89183,5975095685.955977,6090302092.0297365,8614706919.15454,9318927172.072775,10088433886.352444,10887998237.705256,11365219451.115568,11433132682.48308,11910899869.624529,9038158700.648905,7186131257.395998,4004806798.9404845,41469012381.173035,40650368323.28666,894431208333.5426,845542074096.4241,417438557895.9568,178579331181.23825,61540870339.63974,0.0
1058,18969952016.912136,18007018313.142227,19946343919.575653,30762498349.218933,37069861600.41683,45396410694.84597,57899399464.23798,76183533713.8956,83022162016.05908,98442660370.39484,84612357756.93402,86413244388.24573,50777613012.23372,737052261086.0889,836221337423.0004,8229584587165.651,6446565534233.019,2928668925697.971,1211029549356.9775,407950626984.81805,0.0
3367,12402941064.462524,10761621125.62317,10296547098.775711,16849218888.905563,17786239810.515972,18258350701.64617,18915600603.162014,18915985766.96137,17581805302.939594,15911864612.932217,11437043602.637127,6694712926.288163,3619542193.0224214,17462839719.44698,17232165774.781937,339803162107.081,330495168185.0665,166769790465.56436,72017334557.48665,24960044712.742382,0.0
4555,23891611.143965773,78845114.90376541,397759462.9230516,1349390606.4121902,1924649610.9061084,2347331162.2827897,2711337251.1888657,3034996536.607829,3191296392.5117493,3509163164.551902,2716005204.649966,1453346339.4086225,785321935.4254783,151639595.80257457,56200177.81780166,330146226.2323148,626175728.2238251,485091153.31455964,261052580.21025,105463238.36129604,0.0
5398,286345605.48908913,353956304.8827126,791841053.1185181,2170853472.563186,3106859705.1405344,3859193490.7841616,4554921934.859322,5140787347.535939,5411701023.918502,6105629986.048975,4736213553.07112,2523409005.170722,1387465335.7252321,863202486.5645211,611870347.2715081,14438915468.405025,26703520322.08933,20548961984.374096,11023748206.932133,4445865105.883176,0.0
3255,6489545.07845745,46787159.87761983,439904030.04915076,1645502861.5928519,2663259193.2361107,3407717954.1536837,4052407873.7069597,4611785235.786265,4926423504.9614935,5555301388.894512,4284969923.780247,2258682619.710675,1246277139.243265,431955756.6026637,251003806.10669845,8827154278.362656,17146800987.45958,13349217405.521248,7197209899.906749,2909887860.3598022,0.0
532,1746748030.5682278,2766676616.4636335,11255900284.02702,37184228581.58468,57408460064.93891,73002290176.98146,87156307129.9039,99253326530.34099,105991308179.6974,120405547805.4878,93876129636.21437,50902890409.22833,28119334772.48869,23641124749.308186,17937617652.590874,596183179056.3395,967860822198.9749,685124175064.8839,352955159206.33057,138475715175.1149,0.0
223,26266284.308519013,406659547.37456375,6024235464.7475,26338904732.06049,47564419519.293816,64617585194.611,80940235778.73044,96018083222.8877,106308862723.68677,126392689065.08022,100960921212.09373,54972884132.95563,31481520042.78745,18605818596.760612,13105645918.422716,768534011886.8696,1416833774394.235,1065696146237.1543,564580654043.1785,225495095805.08417,0.0
5090,2613659.5497162724,36576759.56632152,338986386.218536,1238177746.7174833,1993532551.4358132,2534053482.170122,2984542780.599085,3362867305.498908,3578109479.2673535,4005507885.735041,3064584338.7368727,1602038393.1285307,871866316.0277321,161929740.38685933,58025359.39562912,252224311.21475014,478831179.96539086,371127218.85475606,199786578.89244193,80729658.62830015,0.0
4373,234385458.7436557,273027105.73572457,690246467.7767522,2079986515.2472088,3291777589.7549906,4207055715.8130994,4991837093.821693,5660513531.884166,6030845582.268017,6840475430.514107,5241292480.645634,2787149187.7126427,1537855807.84632,1660255634.2168007,1308589895.1163714,31086619081.852604,56698890627.77621,43481086954.20769,23290808678.511166,9385872218.478155,0.0
314,81852564269.86116,73108671840.67792,75004107911.49915,113971583645.55031,118588272394.42801,126030709647.61957,136381297948.95561,143674441479.71277,142993677722.79675,148443593153.40814,116010495866.79457,126968514074.52371,71954664167.68375,1133064448190.9875,1240884354065.1328,12781841342541.734,10823389243230.662,5399525434421.418,2380395690218.5713,845056884257.4219,0.0
1319,51593774.95263495,273272011.3136464,3187962929.414308,13567905592.466637,23914623135.918114,32265128010.4442,40411229196.3495,48136587700.95154,52921466204.386696,62710798874.58561,49998301200.04155,26929013019.97515,15436972784.82742,7701133287.566758,5125111303.996007,216475526247.52026,420555895606.5633,327436193751.51056,176537355581.05743,71374929815.59106,0.0
